 2.180481e-30   3.467487e-30   6.288361e-01
 7.612931e-31   4.037563e-30   1.885526e-01
 1.829716e-31   3.116501e-30   5.871059e-02
 8.506759e-31   3.411623e-30   2.493464e-01
 1.274812e-30   3.828694e-30   3.329625e-01
 5.430910e-31   3.489619e-30   1.556305e-01
 3.397834e-31   3.414795e-30   9.950332e-02
 1.419324e-30   2.901401e-30   4.891858e-01
 1.528208e-30   2.945931e-30   5.187520e-01
 1.807062e-31   3.488797e-30   5.179615e-02
 2.799397e-31   3.667169e-30   7.633673e-02
-1.272573e-31   4.009720e-30  -3.173719e-02
 1.172905e-30   3.010901e-30   3.895529e-01
 1.091863e-30   3.274443e-30   3.334499e-01
-8.951694e-32   3.593111e-30  -2.491349e-02
 1.030507e-30   3.197037e-30   3.223319e-01
 2.038638e-31   4.205260e-30   4.847830e-02
 8.435161e-31   3.896419e-30   2.164850e-01
 8.429264e-31   3.684821e-30   2.287564e-01
 4.241781e-31   3.592823e-30   1.180626e-01
 2.122408e-33   3.855070e-30   5.505497e-04
 3.401671e-31   3.107724e-30   1.094586e-01
 8.420838e-31   3.515559e-30   2.395306e-01
 1.784480e-31   3.687625e-30   4.839104e-02
 1.618812e-30   3.622363e-30   4.468939e-01
-5.208592e-31   2.718771e-30  -1.915789e-01
 2.111572e-31   2.947902e-30   7.162964e-02
 2.307016e-31   3.432326e-30   6.721436e-02
 8.477089e-31   3.343005e-30   2.535769e-01
 2.985145e-31   3.551461e-30   8.405400e-02
 8.994704e-31   3.885249e-30   2.315091e-01
-5.124030e-31   3.465195e-30  -1.478714e-01
 2.253840e-31   4.208911e-30   5.354925e-02
 5.431700e-31   3.586022e-30   1.514687e-01
-1.152414e-31   3.649171e-30  -3.158016e-02
 1.304504e-31   3.449543e-30   3.781672e-02
 4.434697e-31   3.752941e-30   1.181659e-01
 2.503611e-31   3.925401e-30   6.377973e-02
 9.818304e-31   4.135957e-30   2.373889e-01
 3.371357e-31   3.568186e-30   9.448376e-02
 1.505462e-30   3.610756e-30   4.169382e-01
 9.356307e-31   3.235438e-30   2.891821e-01
 8.744429e-31   3.771592e-30   2.318498e-01
 1.280687e-30   2.993945e-30   4.277591e-01
 6.210285e-32   3.769955e-30   1.647310e-02
-5.388298e-31   4.378227e-30  -1.230703e-01
 8.646767e-32   3.998710e-30   2.162389e-02
-2.144814e-31   3.354792e-30  -6.393283e-02
 9.946966e-32   3.659015e-30   2.718482e-02
 2.269118e-31   4.297468e-30   5.280126e-02
 1.930573e-31   3.673896e-30   5.254840e-02
 3.376839e-31   3.487295e-30   9.683264e-02
 5.652663e-31   3.109490e-30   1.817875e-01
 3.611512e-31   3.266358e-30   1.105669e-01
 2.516915e-31   3.845569e-30   6.544975e-02
-6.406391e-31   3.794777e-30  -1.688213e-01
 3.401012e-31   2.594745e-30   1.310731e-01
-1.018084e-30   5.258012e-30  -1.936253e-01
 2.361519e-31   3.758081e-30   6.283843e-02
 6.439584e-31   3.574216e-30   1.801677e-01
 1.183354e-30   3.821393e-30   3.096656e-01
 1.262501e-30   3.415807e-30   3.696055e-01
 6.719171e-31   3.922608e-30   1.712935e-01
-2.478043e-31   3.991801e-30  -6.207833e-02
 4.576188e-31   3.507435e-30   1.304711e-01
 5.431163e-31   4.190656e-30   1.296017e-01
 7.095843e-31   3.221501e-30   2.202651e-01
 5.663332e-31   3.964761e-30   1.428417e-01
 4.515747e-31   2.715086e-30   1.663206e-01
 5.123885e-31   3.520563e-30   1.455416e-01
 5.891682e-32   3.769671e-30   1.562917e-02
 3.114240e-31   2.916627e-30   1.067754e-01
 1.001668e-30   2.824160e-30   3.546782e-01
 1.831692e-30   3.548904e-30   5.161289e-01
 2.393747e-31   3.479916e-30   6.878751e-02
 7.465506e-31   3.376441e-30   2.211058e-01
 2.081924e-31   2.940473e-30   7.080235e-02
-1.623926e-31   3.550579e-30  -4.573693e-02
 3.852917e-31   3.510870e-30   1.097425e-01
 4.722686e-31   4.033911e-30   1.170746e-01
 4.009439e-31   3.752243e-30   1.068544e-01
-2.350379e-31   3.873137e-30  -6.068412e-02
 1.601113e-30   3.660702e-30   4.373786e-01
 3.322187e-32   4.663404e-30   7.123952e-03
 5.786269e-31   3.949217e-30   1.465169e-01
-6.829013e-31   3.540902e-30  -1.928608e-01
 6.552901e-31   3.400726e-30   1.926912e-01
 2.617341e-31   3.402405e-30   7.692621e-02
 1.206153e-30   3.134426e-30   3.848083e-01
 9.902192e-31   3.059127e-30   3.236934e-01
 2.406106e-31   3.510559e-30   6.853910e-02
 1.241435e-30   3.342785e-30   3.713776e-01
 1.759218e-30   3.430890e-30   5.127584e-01
 2.453033e-32   4.346266e-30   5.644001e-03
 1.018006e-30   3.805761e-30   2.674908e-01
 4.787852e-31   3.126761e-30   1.531250e-01
 8.932368e-31   3.767392e-30   2.370968e-01
-2.944979e-31   3.355212e-30  -8.777327e-02
 9.471785e-31   3.096522e-30   3.058846e-01
 2.340079e-31   5.084738e-30   4.602162e-02
 1.678424e-30   3.227151e-30   5.200948e-01
 7.862709e-31   3.657004e-30   2.150041e-01
-6.643412e-31   3.720343e-30  -1.785699e-01
 5.080183e-31   3.273906e-30   1.551720e-01
-3.453302e-31   3.180049e-30  -1.085927e-01
 3.310719e-31   2.744156e-30   1.206461e-01
 2.628309e-31   3.549359e-30   7.405024e-02
 9.529678e-31   3.424972e-30   2.782411e-01
 3.152621e-31   3.133742e-30   1.006024e-01
 9.181260e-32   3.473976e-30   2.642868e-02
 6.533559e-31   3.517463e-30   1.857463e-01
 4.167516e-31   4.273946e-30   9.750978e-02
 4.177925e-31   3.041713e-30   1.373543e-01
-7.624255e-32   3.621292e-30  -2.105396e-02
 2.155446e-30   3.393284e-30   6.352095e-01
 3.324087e-31   3.457146e-30   9.615120e-02
 2.427635e-31   3.997845e-30   6.072357e-02
 5.496125e-32   3.416570e-30   1.608667e-02
 4.491457e-32   3.636872e-30   1.234978e-02
 4.565970e-31   3.377381e-30   1.351926e-01
 1.173823e-30   3.679473e-30   3.190194e-01
 3.405941e-31   3.416895e-30   9.967942e-02
-7.911673e-31   3.042314e-30  -2.600544e-01
 3.113251e-31   3.792445e-30   8.209087e-02
 1.260471e-31   3.613836e-30   3.487902e-02
 3.474114e-31   3.825340e-30   9.081843e-02
-5.124030e-31   3.465195e-30  -1.478714e-01
 1.263072e-30   2.810071e-30   4.494804e-01
 1.065449e-30   3.379757e-30   3.152444e-01
 1.578173e-30   3.122494e-30   5.054206e-01
 2.581695e-31   3.843582e-30   6.716897e-02
 1.528358e-30   3.614742e-30   4.228126e-01
 1.233140e-30   3.630289e-30   3.396810e-01
 1.614481e-30   3.489075e-30   4.627245e-01
-7.475605e-31   4.945991e-30  -1.511447e-01
 9.777415e-31   3.609903e-30   2.708498e-01
 1.185375e-30   3.197507e-30   3.707184e-01
 3.826083e-31   3.901839e-30   9.805846e-02
-4.295941e-31   4.079620e-30  -1.053025e-01
 1.863939e-31   3.770278e-30   4.943770e-02
 6.865607e-31   3.130919e-30   2.192840e-01
 1.233632e-30   4.313458e-30   2.859961e-01
 7.587385e-31   4.302178e-30   1.763615e-01
 2.151847e-30   3.362047e-30   6.400406e-01
 6.660748e-31   3.673888e-30   1.812997e-01
-1.065748e-30   3.454264e-30  -3.085310e-01
 1.033690e-30   3.904629e-30   2.647345e-01
 3.746321e-31   3.130261e-30   1.196808e-01
-2.844104e-31   3.905068e-30  -7.283108e-02
 1.546646e-30   3.039946e-30   5.087741e-01
 3.473616e-31   3.506414e-30   9.906463e-02
 5.111143e-31   3.803391e-30   1.343838e-01
 5.937362e-31   3.430196e-30   1.730910e-01
 1.248777e-30   2.918554e-30   4.278752e-01
