dataset134   1.439e-30   7.350e-30   0.196   1.937e-29   1.619e-29   1.228
dataset135  -8.019e-31   9.967e-30  -0.080   3.939e-29   1.730e-29   2.370
dataset136   3.646e-30   6.459e-30   0.565   8.642e-30   1.327e-29   0.689
dataset137  -4.166e-30   3.769e-30  -1.105   7.545e-30   1.289e-29   0.602
dataset138   1.202e-31   1.419e-30   0.085   1.686e-30   9.029e-30   0.196
dataset139   3.119e-30   5.994e-30   0.520   3.095e-29   1.736e-29   1.840
dataset140   5.894e-29   1.182e-29   4.984   7.026e-29   1.714e-29   4.174
dataset141   9.287e-30   8.752e-30   1.061   1.842e-29   1.383e-29   1.380
dataset142  -3.462e-30   6.134e-30  -0.564   6.357e-30   1.365e-29   0.452
dataset143   2.660e-29   1.260e-29   2.112   2.570e-29   1.922e-29   1.375
dataset144   7.297e-30   5.853e-30   1.247   3.015e-29   1.562e-29   1.968
dataset145   1.295e-29   7.139e-30   1.814   1.426e-29   1.730e-29   0.864
dataset147   3.823e-29   1.535e-29   2.490   7.875e-29   1.866e-29   4.327
dataset148   1.376e-29   7.843e-30   1.754  -4.879e-30   1.195e-29  -0.416
dataset149  -1.822e-30   3.352e-30  -0.544   3.660e-29   1.126e-29   3.301
dataset150   9.954e-30   6.373e-30   1.562   2.321e-29   1.123e-29   2.091
dataset151   6.589e-30   8.428e-30   0.782   6.482e-31   1.359e-29   0.055
dataset152   1.044e-29   5.331e-30   1.959   2.417e-29   1.519e-29   1.622
dataset153  -8.862e-31   2.995e-30  -0.296   9.578e-30   1.285e-29   0.788
dataset154   1.866e-29   6.476e-30   2.881   3.379e-29   1.165e-29   2.997
dataset155  -1.932e-30   5.612e-30  -0.344   9.291e-30   1.611e-29   0.586
dataset156   2.321e-31   4.817e-30   0.048   1.609e-29   9.876e-30   1.696
dataset157   7.812e-30   5.175e-30   1.510   1.795e-29   1.659e-29   1.141
dataset158   1.165e-29   6.455e-30   1.805   1.796e-29   1.308e-29   1.451
dataset159   8.708e-30   4.539e-30   1.919   1.970e-29   1.602e-29   1.264
dataset160   1.724e-29   9.681e-30   1.780   4.071e-29   1.488e-29   2.797
dataset161   8.002e-30   7.490e-30   1.068   2.791e-30   1.220e-29   0.221
dataset162  -4.186e-30   3.417e-30  -1.225  -3.536e-30   1.656e-29  -0.187
dataset163   2.350e-30   5.967e-30   0.394   1.069e-29   1.244e-29   0.902
dataset164  -7.928e-30   7.845e-30  -1.011   6.209e-31   1.417e-29   0.071
dataset166  -6.757e-30   7.063e-30  -0.957   1.654e-30   1.331e-29   0.132
dataset167   3.049e-29   1.446e-29   2.108   5.432e-29   1.912e-29   2.919
dataset169   8.976e-31   5.804e-30   0.155  -4.519e-30   1.238e-29  -0.366
dataset170   7.646e-30   1.139e-29   0.672   4.226e-29   1.563e-29   2.753
dataset171   9.005e-30   3.199e-30   2.815   3.301e-30   9.609e-30   0.341
dataset172   2.105e-30   9.258e-30   0.227   3.661e-29   1.523e-29   2.471
dataset173  -3.700e-31   3.262e-30  -0.113   3.716e-30   1.459e-29   0.260
dataset174  -5.966e-31   3.355e-30  -0.178   6.167e-30   9.120e-30   0.694
dataset175   6.397e-30   1.173e-29   0.545   1.766e-29   1.829e-29   0.996
dataset176   2.957e-30   9.555e-30   0.309   1.207e-29   1.631e-29   0.758
dataset177  -4.187e-30   6.484e-30  -0.646   2.004e-29   1.249e-29   1.639
dataset178  -2.924e-30   4.978e-30  -0.587   7.560e-30   1.142e-29   0.686
dataset179  -6.761e-31   4.853e-30  -0.139   7.043e-30   1.265e-29   0.572
dataset180   1.405e-30   7.644e-30   0.184   9.474e-30   1.438e-29   0.682
dataset181  -8.072e-31   9.899e-30  -0.082   1.819e-29   1.688e-29   1.110
dataset182   3.093e-30   8.612e-30   0.359   3.921e-30   1.276e-29   0.317
dataset183   6.493e-31   9.460e-30   0.069  -4.998e-30   1.391e-29  -0.366
dataset184   1.249e-29   6.093e-30   2.051   7.447e-29   1.545e-29   4.959
dataset185   7.552e-30   8.625e-30   0.876   3.111e-29   1.387e-29   2.315
dataset186   1.844e-29   7.679e-30   2.402   6.909e-29   1.777e-29   3.998
dataset187   2.808e-30   8.755e-30   0.321   1.842e-29   1.035e-29   1.805
dataset188   1.203e-29   1.526e-29   0.788   1.271e-29   2.040e-29   0.641
dataset189   1.170e-29   8.224e-30   1.422   3.831e-29   1.403e-29   2.788
dataset190   3.636e-29   1.224e-29   2.970   5.249e-29   1.586e-29   3.420
dataset191   3.631e-30   4.118e-30   0.882   1.277e-29   1.058e-29   1.229
dataset192   4.505e-30   3.525e-30   1.278   4.454e-29   1.459e-29   3.128
dataset193   1.113e-29   5.291e-30   2.104   3.796e-29   1.277e-29   3.031
dataset194   3.760e-31   5.416e-30   0.069   1.029e-29   1.095e-29   0.945
dataset195   6.690e-30   5.477e-30   1.221   2.396e-29   1.330e-29   1.823
dataset196   4.918e-30   6.923e-30   0.710   2.876e-29   1.242e-29   2.365
dataset197   6.659e-31   6.216e-30   0.107   1.525e-29   1.055e-29   1.464
dataset198   6.810e-30   8.245e-30   0.826  -3.951e-30   1.683e-29  -0.219
dataset199   2.686e-30   7.240e-30   0.371   1.180e-29   1.194e-29   1.005
dataset200  -6.056e-30   6.266e-30  -0.966   2.343e-29   1.308e-29   1.832
dataset201   7.495e-30   5.347e-30   1.402   1.257e-29   1.632e-29   0.821
dataset202  -1.915e-30   1.197e-29  -0.160  -7.571e-30   1.521e-29  -0.516
dataset203   1.854e-30   6.790e-30   0.273   3.045e-30   1.091e-29   0.291
dataset204   8.360e-30   1.217e-29   0.687   2.788e-29   1.694e-29   1.668
dataset205  -3.462e-30   9.999e-30  -0.346   9.877e-30   1.933e-29   0.554
dataset206   1.511e-29   6.777e-30   2.230   2.870e-29   1.110e-29   2.698
dataset207   2.466e-29   9.098e-30   2.711   3.624e-29   1.289e-29   2.916
dataset209   1.020e-30   5.750e-30   0.177   2.440e-29   1.412e-29   1.736
dataset210   6.219e-30   6.433e-30   0.967   1.424e-29   1.638e-29   0.931
dataset211  -1.411e-30   2.495e-30  -0.566   2.140e-29   1.294e-29   1.696
dataset212   2.365e-29   1.237e-29   1.912   3.747e-29   1.503e-29   2.610
dataset213  -7.215e-32   5.196e-30  -0.014   2.151e-29   1.185e-29   1.851
dataset214   4.475e-30   3.829e-30   1.169   4.249e-29   1.575e-29   2.754
dataset215   4.392e-29   1.344e-29   3.269   3.622e-29   1.900e-29   1.916
dataset216   2.026e-29   9.655e-30   2.099   5.303e-29   1.777e-29   3.099
dataset217   4.668e-30   3.492e-30   1.337   2.185e-29   8.981e-30   2.498
dataset218  -2.309e-30   3.656e-30  -0.631   3.985e-30   1.577e-29   0.266
dataset219  -3.833e-31   3.907e-30  -0.098   5.095e-30   1.269e-29   0.375
dataset220   2.137e-30   8.097e-30   0.264   1.941e-29   1.369e-29   1.460
dataset221   1.401e-30   3.440e-30   0.407   7.290e-30   9.992e-30   0.724
dataset222   8.204e-31   1.055e-29   0.078  -3.969e-30   1.801e-29  -0.233
dataset223   1.212e-30   5.538e-30   0.219   1.686e-29   1.489e-29   1.143
dataset224   4.168e-31   4.242e-30   0.098   2.468e-29   1.141e-29   2.214
dataset225   7.688e-30   9.362e-30   0.821   7.998e-30   1.490e-29   0.567
dataset226   3.345e-30   6.125e-30   0.546   1.594e-29   1.123e-29   1.457
dataset227  -3.113e-31   4.335e-30  -0.072   3.977e-29   1.359e-29   3.012
dataset228   3.544e-29   1.372e-29   2.583   6.757e-29   2.141e-29   3.257
dataset229   8.270e-31   7.913e-30   0.105   4.376e-29   1.759e-29   2.566
dataset230  -3.336e-30   5.385e-30  -0.620   1.737e-29   1.256e-29   1.422
dataset231   6.023e-30   3.895e-30   1.546   3.675e-29   1.025e-29   3.706
dataset232   7.342e-30   5.697e-30   1.289   4.538e-29   1.796e-29   2.586
dataset233   6.872e-30   9.527e-30   0.721   4.258e-29   1.639e-29   2.660
dataset234   9.709e-30   1.177e-29   0.825   1.027e-29   1.830e-29   0.529
dataset235   1.263e-29   8.638e-30   1.462   5.681e-29   1.683e-29   3.453
dataset236   3.376e-29   8.287e-30   4.073   5.566e-29   1.084e-29   5.311
dataset237  -1.055e-29   1.222e-29  -0.863   3.707e-32   1.596e-29   0.009
dataset238   6.881e-29   1.292e-29   5.326   5.903e-29   1.578e-29   3.958
dataset239   4.091e-31   8.027e-30   0.051   1.292e-29   1.252e-29   1.030
dataset240  -7.442e-30   6.292e-30  -1.183  -1.156e-29   1.226e-29  -0.960
dataset241   8.711e-30   6.360e-30   1.370   4.181e-29   1.476e-29   2.901
dataset242   2.636e-29   1.220e-29   2.160   8.021e-29   1.617e-29   5.097
dataset243   1.177e-29   6.559e-30   1.794   3.691e-29   1.212e-29   3.133
dataset244   1.126e-29   9.868e-30   1.141   3.321e-29   1.354e-29   2.510
dataset245   1.834e-29   1.069e-29   1.716   2.568e-29   1.343e-29   1.974
dataset246   1.455e-29   5.716e-30   2.546   3.625e-29   1.496e-29   2.485
dataset247   2.559e-30   4.074e-30   0.628   1.705e-29   1.316e-29   1.351
dataset248   1.841e-29   9.658e-30   1.906   4.221e-29   1.493e-29   2.909
dataset249   4.468e-29   1.300e-29   3.437   9.826e-29   1.623e-29   6.231
dataset250   5.402e-30   7.491e-30   0.721   1.208e-29   1.201e-29   1.040
dataset251   4.176e-30   5.499e-30   0.759   2.596e-29   1.107e-29   2.407
dataset252  -6.867e-30   6.843e-30  -1.004   3.602e-29   1.778e-29   2.093
dataset253  -8.229e-30   8.433e-30  -0.976   4.437e-30   1.537e-29   0.289
dataset254  -7.503e-30   4.963e-30  -1.512  -5.230e-30   1.344e-29  -0.387
dataset255  -5.533e-30   1.188e-29  -0.466   2.936e-29   1.734e-29   1.735
dataset256   9.255e-30   6.434e-30   1.439   3.023e-29   1.405e-29   2.236
dataset257   2.704e-29   1.144e-29   2.363   3.020e-29   1.555e-29   1.998
dataset258   6.367e-30   5.621e-30   1.133   3.111e-29   1.272e-29   2.507
dataset259  -6.783e-31   8.876e-30  -0.076   3.482e-30   1.569e-29   0.232
dataset260   5.405e-30   6.783e-30   0.797   1.083e-29   1.293e-29   0.869
dataset261   1.713e-29   9.125e-30   1.877   1.890e-29   1.517e-29   1.276
dataset262   4.257e-30   8.092e-30   0.526   8.165e-30   1.099e-29   0.781
dataset263   1.750e-29   9.593e-30   1.825   2.478e-29   1.509e-29   1.701
dataset264   2.562e-30   8.582e-30   0.299   2.166e-29   1.177e-29   1.920
dataset265   2.441e-29   7.636e-30   3.196   4.425e-29   9.652e-30   4.812
dataset266   3.459e-30   4.992e-30   0.693   1.466e-29   1.368e-29   1.087
dataset267   1.443e-29   8.013e-30   1.801   3.232e-29   1.407e-29   2.414
dataset268   2.556e-31   2.966e-30   0.086   1.940e-29   1.026e-29   1.904
dataset269   2.893e-29   1.213e-29   2.386   4.644e-29   1.988e-29   2.408
dataset270   9.139e-30   6.216e-30   1.470   1.315e-29   1.687e-29   0.832
dataset271   3.113e-30   5.346e-30   0.582   1.122e-29   1.030e-29   1.127
dataset272   2.426e-29   8.025e-30   3.023   3.389e-29   1.219e-29   2.863
dataset273   2.007e-30   4.924e-30   0.408   1.135e-29   1.374e-29   0.846
dataset274   1.516e-29   4.793e-30   3.162   1.163e-29   1.073e-29   1.167
dataset275   6.438e-30   5.880e-30   1.095   1.163e-29   1.240e-29   0.962
dataset276   5.327e-29   1.110e-29   4.797   1.160e-28   1.952e-29   6.082
dataset277   9.624e-30   5.591e-30   1.721   7.593e-29   1.570e-29   4.950
dataset278   2.995e-29   1.387e-29   2.160   5.182e-29   1.517e-29   3.536
dataset279   3.714e-30   3.049e-30   1.218   1.107e-29   1.342e-29   0.910
dataset280   2.005e-29   8.327e-30   2.408   3.525e-29   1.224e-29   2.933
dataset281   9.456e-30   4.302e-30   2.198   1.189e-29   1.347e-29   1.044
dataset282   4.521e-29   1.332e-29   3.394   7.290e-29   1.893e-29   3.928
dataset283   3.084e-29   9.936e-30   3.104   3.186e-29   1.469e-29   2.244
dataset284   1.485e-29   5.934e-30   2.503   3.107e-29   1.061e-29   3.035
dataset285   1.953e-30   6.412e-30   0.305   9.014e-30   1.146e-29   0.816
dataset286  -2.709e-30   4.575e-30  -0.592   3.386e-29   1.996e-29   1.755
dataset287   1.008e-31   7.690e-30   0.013   5.652e-30   1.414e-29   0.394
dataset288   2.853e-30   8.456e-30   0.337   4.085e-29   1.697e-29   2.465
dataset289   1.482e-29   8.822e-30   1.679   2.934e-29   1.492e-29   2.039
dataset290   7.029e-30   6.733e-30   1.044   5.845e-29   1.355e-29   4.418
dataset291   4.119e-30   6.138e-30   0.671   1.992e-29   1.492e-29   1.376
dataset292  -8.225e-31   4.020e-30  -0.205   2.208e-29   1.638e-29   1.377
dataset293   1.009e-29   1.179e-29   0.856   1.506e-29   1.729e-29   0.898
dataset294   1.390e-29   6.177e-30   2.250   3.647e-29   1.802e-29   2.066
dataset295   4.997e-29   1.110e-29   4.502   8.186e-29   2.151e-29   3.889
dataset296   2.406e-29   8.652e-30   2.781   2.932e-29   1.531e-29   1.961
dataset297   1.232e-29   6.050e-30   2.037   9.079e-30   9.634e-30   1.018
dataset298  -1.494e-30   6.271e-30  -0.238   3.446e-30   9.641e-30   0.337
dataset299   2.131e-30   4.487e-30   0.475   2.242e-30   1.134e-29   0.193
dataset300   1.261e-29   8.459e-30   1.491   2.502e-29   1.291e-29   2.002
dataset301   1.439e-29   8.102e-30   1.776   3.805e-29   1.381e-29   2.843
dataset302   7.859e-30   7.714e-30   1.019   2.106e-29   1.101e-29   1.953
dataset303   4.455e-29   1.025e-29   4.346   8.880e-29   1.889e-29   4.841
dataset304   1.765e-29   8.865e-30   1.991   2.383e-29   1.479e-29   1.662
dataset305  -5.804e-30   3.073e-30  -1.889   1.481e-29   1.626e-29   0.947
dataset306   1.778e-29   9.420e-30   1.888   3.922e-29   1.709e-29   2.338
dataset307  -8.693e-31   2.314e-30  -0.376   1.205e-29   1.340e-29   0.923
dataset308   1.044e-30   6.020e-30   0.173  -1.788e-29   1.409e-29  -1.302
dataset309   1.115e-29   5.290e-30   2.108   2.023e-29   1.306e-29   1.608
dataset310   7.678e-31   5.842e-30   0.131   4.828e-30   1.543e-29   0.323
dataset311   6.119e-30   9.746e-30   0.628   1.981e-29   1.391e-29   1.475
dataset312   1.174e-29   1.196e-29   0.981   2.591e-30   1.978e-29   0.147
dataset313   1.835e-29   7.546e-30   2.432   5.512e-29   1.479e-29   3.781
dataset314  -1.119e-30   2.572e-30  -0.435  -2.724e-31   1.181e-29  -0.049
dataset315  -1.205e-30   2.820e-30  -0.427   8.178e-30   1.110e-29   0.769
dataset316   9.103e-30   6.731e-30   1.352   1.202e-29   1.388e-29   0.953
dataset317   3.729e-30   4.463e-30   0.835   2.926e-29   1.470e-29   2.036
dataset318   7.007e-30   3.953e-30   1.773   3.353e-29   1.389e-29   2.487
dataset320  -2.829e-30   6.615e-30  -0.428   1.561e-29   1.440e-29   1.115
dataset321   2.305e-29   7.656e-30   3.011   6.244e-29   1.787e-29   3.623
dataset322   1.662e-30   5.254e-30   0.316   1.225e-29   1.281e-29   0.974
dataset323   1.445e-29   5.146e-30   2.807   5.720e-29   1.387e-29   4.233
dataset324   1.344e-30   8.609e-30   0.156   1.933e-29   1.465e-29   1.336
dataset325   6.514e-30   6.069e-30   1.073   1.131e-29   1.074e-29   1.059
dataset326   1.220e-29   5.011e-30   2.434   2.254e-29   1.304e-29   1.769
dataset327   4.071e-30   4.517e-30   0.901   2.378e-29   1.343e-29   1.804
dataset328   4.979e-30   4.160e-30   1.197   6.266e-29   1.712e-29   3.881
dataset329   2.210e-30   4.390e-30   0.503   9.212e-30   1.379e-29   0.671
dataset330  -6.390e-30   5.230e-30  -1.222   5.863e-30   1.271e-29   0.476
dataset331  -4.708e-30   8.025e-30  -0.587   2.477e-30   1.489e-29   0.145
dataset332   5.996e-30   2.749e-30   2.181   6.767e-29   1.842e-29   3.786
dataset333   1.916e-29   9.730e-30   1.969   2.927e-29   1.545e-29   1.948
dataset334   1.021e-30   5.080e-30   0.201   2.096e-29   1.228e-29   1.768
dataset335   1.349e-29   7.100e-30   1.900   2.238e-29   1.523e-29   1.488
dataset336   5.981e-30   7.419e-30   0.806   2.464e-29   1.375e-29   1.852
dataset337   8.416e-30   9.942e-30   0.847   6.240e-29   1.747e-29   3.647
dataset338   3.677e-30   9.749e-30   0.377   7.393e-30   1.329e-29   0.568
dataset339   3.848e-29   9.977e-30   3.856   6.760e-29   1.429e-29   4.890
dataset340  -9.734e-31   6.034e-30  -0.161  -1.870e-31   1.106e-29  -0.030
dataset341   9.975e-30   1.001e-29   0.996   1.147e-29   1.605e-29   0.742
dataset342  -5.462e-30   2.428e-30  -2.250   1.331e-29   1.387e-29   0.977
dataset343   1.012e-29   8.397e-30   1.205   3.778e-29   1.596e-29   2.427
dataset344   2.292e-29   1.172e-29   1.955   4.798e-29   1.789e-29   2.756
dataset345   9.966e-30   7.193e-30   1.386   3.061e-29   1.596e-29   1.975
dataset346  -1.404e-30   5.701e-30  -0.246   3.324e-29   1.215e-29   2.841
dataset347  -1.197e-30   3.688e-30  -0.324   4.157e-30   1.258e-29   0.333
dataset348   1.116e-29   7.057e-30   1.582   2.619e-29   1.316e-29   2.051
dataset349   7.346e-29   1.591e-29   4.618   9.574e-29   1.944e-29   5.070
dataset350   2.031e-29   1.444e-29   1.407   2.955e-29   1.580e-29   1.915
dataset351  -9.094e-31   4.378e-30  -0.208   1.565e-29   1.099e-29   1.463
dataset352   4.798e-30   7.427e-30   0.646   3.327e-29   1.297e-29   2.642
dataset353  -5.188e-30   7.599e-30  -0.683   4.075e-29   1.521e-29   2.749
dataset354   3.408e-29   7.762e-30   4.390   6.180e-29   1.300e-29   4.972
dataset355   3.351e-29   1.227e-29   2.731   3.389e-29   1.698e-29   2.056
dataset356   4.892e-31   7.491e-30   0.065   2.311e-30   1.090e-29   0.222
dataset357   6.932e-30   9.608e-30   0.721   5.726e-29   2.145e-29   2.758
dataset358   4.557e-30   1.068e-29   0.427   1.171e-30   1.434e-29   0.081
dataset359  -3.388e-30   6.989e-30  -0.485  -1.519e-30   1.781e-29  -0.097
dataset360  -3.836e-31   5.781e-30  -0.066  -9.475e-31   1.645e-29  -0.045
dataset361   1.413e-30   7.530e-30   0.188   1.769e-29   1.248e-29   1.454
dataset362  -2.329e-31   8.225e-30  -0.028   5.288e-29   1.590e-29   3.427
dataset363  -3.213e-30   8.325e-30  -0.386   8.988e-31   1.503e-29   0.052
dataset364   2.120e-30   3.675e-30   0.577   1.312e-29   1.000e-29   1.325
dataset365  -1.018e-30   6.616e-30  -0.154   1.672e-29   1.460e-29   1.185
dataset366   3.520e-29   1.311e-29   2.686   7.256e-29   1.707e-29   4.344
dataset367   2.512e-29   1.065e-29   2.359   1.153e-29   1.712e-29   0.750
dataset368   3.344e-29   7.878e-30   4.245   5.141e-29   1.336e-29   4.033
dataset369  -5.651e-31   6.251e-30  -0.090   1.045e-29   1.422e-29   0.760
dataset370   3.902e-29   9.996e-30   3.903   4.331e-29   1.687e-29   2.673
dataset372   1.536e-29   7.676e-30   2.001   6.816e-29   1.940e-29   3.595
dataset373   1.461e-29   9.356e-30   1.562   3.225e-29   1.532e-29   2.143
dataset374  -1.383e-30   6.017e-30  -0.230   3.515e-30   1.062e-29   0.304
dataset375   1.733e-29   6.617e-30   2.619   6.006e-29   1.749e-29   3.533
dataset376   9.950e-30   5.513e-30   1.805   6.957e-30   8.563e-30   0.837
dataset377   1.496e-29   7.477e-30   2.000   2.741e-29   1.361e-29   2.086
dataset379  -3.158e-30   6.769e-30  -0.467   1.413e-29   1.196e-29   1.253
dataset380   4.084e-29   1.158e-29   3.527   6.653e-29   1.583e-29   4.314
dataset381  -2.723e-30   3.960e-30  -0.688  -7.970e-31   1.343e-29  -0.072
dataset382   1.636e-29   1.011e-29   1.618   1.159e-29   1.356e-29   0.870
dataset383   2.657e-30   6.784e-30   0.392   3.933e-29   1.526e-29   2.612
dataset384  -1.744e-30   8.805e-30  -0.198   1.736e-30   1.076e-29   0.174
dataset385   4.556e-30   4.122e-30   1.105   3.788e-29   1.532e-29   2.521
dataset386   7.613e-30   5.705e-30   1.335   3.540e-29   1.517e-29   2.427
dataset387   2.502e-29   6.734e-30   3.715   2.984e-29   1.020e-29   3.073
dataset388   5.260e-32   5.887e-30   0.009  -5.019e-30   9.832e-30  -0.508
dataset389  -5.325e-30   6.590e-30  -0.808  -2.119e-30   9.939e-30  -0.211
dataset390   6.053e-30   1.816e-30   3.333   3.776e-29   1.623e-29   2.411
dataset391   3.389e-29   8.530e-30   3.973   3.648e-29   1.467e-29   2.539
dataset392   6.204e-31   8.305e-30   0.075   1.190e-29   1.310e-29   0.922
dataset393   1.390e-30   9.073e-30   0.153   3.720e-29   1.419e-29   2.678
dataset394   1.223e-29   4.337e-30   2.820   1.615e-29   1.277e-29   1.296
dataset395   3.209e-30   4.007e-30   0.801   9.743e-30   1.313e-29   0.772
dataset396   7.777e-29   1.703e-29   4.565   9.898e-29   2.026e-29   4.998
dataset397   9.858e-30   7.739e-30   1.274   2.231e-29   1.468e-29   1.573
dataset398   1.105e-29   7.817e-30   1.414   1.592e-29   1.194e-29   1.412
dataset399   2.654e-29   6.718e-30   3.951   4.377e-29   1.417e-29   3.191
