dataset70    3.298e-30   6.552e-30   0.503  -1.628e-30   5.311e-30  -0.324
dataset71    4.838e-30   8.307e-30   0.582  -4.362e-30   7.224e-30  -0.600
dataset72    7.252e-30   1.055e-29   0.687   3.669e-29   8.566e-30   4.131
dataset73    1.748e-30   5.563e-30   0.314  -1.302e-31   5.559e-30  -0.025
dataset74    2.350e-30   6.785e-30   0.346  -8.834e-30   7.705e-30  -1.165
dataset75    2.828e-29   1.197e-29   2.363   6.588e-30   7.810e-30   0.869
dataset76    5.990e-30   1.222e-29   0.490  -9.674e-30   7.113e-30  -1.379
dataset77   -6.943e-31   1.095e-29  -0.063   7.044e-30   8.277e-30   0.861
dataset78    8.067e-30   4.939e-30   1.633   2.261e-30   6.623e-30   0.355
dataset79   -5.398e-30   7.324e-30  -0.737   7.517e-30   6.758e-30   1.158
dataset80    4.907e-31   1.786e-30   0.275   1.022e-29   6.264e-30   1.643
dataset81    6.757e-30   6.250e-30   1.081   6.209e-30   5.407e-30   1.196
dataset82    4.960e-30   1.148e-29   0.432  -5.254e-30   7.556e-30  -0.708
dataset83    1.437e-29   1.007e-29   1.426   7.605e-30   7.004e-30   1.095
dataset84    1.486e-29   6.218e-30   2.390  -9.953e-31   5.759e-30  -0.162
dataset85   -7.035e-30   7.712e-30  -0.912   9.913e-31   8.958e-30   0.119
dataset86   -2.930e-31   1.069e-29  -0.027   5.456e-30   7.177e-30   0.776
dataset87    9.070e-30   9.468e-30   0.958   1.672e-29   6.497e-30   2.645
dataset88    2.601e-29   9.080e-30   2.864   1.745e-29   7.522e-30   2.374
dataset89    1.306e-29   6.625e-30   1.971  -5.032e-30   7.587e-30  -0.684
dataset90    2.641e-29   7.963e-30   3.317   4.011e-30   6.212e-30   0.648
dataset91    8.067e-30   8.221e-30   0.981   4.727e-30   6.898e-30   0.651
dataset92    3.007e-29   1.103e-29   2.726   8.173e-30   1.015e-29   0.838
dataset93   -1.687e-30   6.767e-30  -0.249   2.351e-30   5.446e-30   0.457
dataset94    4.291e-30   6.889e-30   0.623   1.047e-30   7.003e-30   0.147
dataset95   -3.553e-30   6.275e-30  -0.566  -4.546e-31   6.132e-30  -0.066
dataset96    1.023e-29   5.771e-30   1.773  -2.857e-30   6.123e-30  -0.454
dataset97    5.197e-29   1.598e-29   3.251   6.216e-30   8.969e-30   0.729
dataset98    1.642e-29   8.064e-30   2.036   1.154e-29   8.917e-30   1.336
dataset99   -1.751e-30   3.404e-30  -0.514  -2.899e-30   5.599e-30  -0.549
