 1.575418e-30   1.508057e-30   1.044667e+00
 1.979650e-30   1.880396e-30   1.052784e+00
 2.029389e-30   2.290200e-30   8.861189e-01
 1.388308e-30   1.739631e-30   7.980474e-01
 1.613778e-30   1.554802e-30   1.037931e+00
 1.579903e-30   1.732018e-30   9.121744e-01
 1.362052e-30   1.579046e-30   8.625792e-01
 1.814270e-30   1.727870e-30   1.050004e+00
 1.397031e-30   1.412988e-30   9.887064e-01
 1.319413e-30   1.711788e-30   7.707808e-01
 1.726603e-30   1.590433e-30   1.085618e+00
 1.615242e-30   1.276996e-30   1.264876e+00
 2.217611e-30   2.173394e-30   1.020345e+00
 1.680542e-30   1.691678e-30   9.934170e-01
 1.480314e-30   1.632189e-30   9.069500e-01
 9.892489e-31   1.823464e-30   5.425106e-01
 1.822334e-30   1.515969e-30   1.202092e+00
 2.359192e-30   1.575098e-30   1.497806e+00
 1.721241e-30   1.429175e-30   1.204360e+00
 1.835414e-30   1.946871e-30   9.427508e-01
 1.538338e-30   1.615208e-30   9.524087e-01
 1.990581e-30   1.962639e-30   1.014237e+00
 1.641664e-30   1.585502e-30   1.035422e+00
 1.831664e-30   1.847242e-30   9.915666e-01
 1.634707e-30   1.458561e-30   1.120767e+00
 1.997136e-30   1.712980e-30   1.165884e+00
 1.561410e-30   1.692495e-30   9.225495e-01
 1.992354e-30   2.008779e-30   9.918232e-01
 2.263551e-30   1.560679e-30   1.450363e+00
 2.156312e-30   1.336240e-30   1.613716e+00
 2.045741e-30   2.190111e-30   9.340811e-01
 1.926823e-30   2.194009e-30   8.782199e-01
 1.618223e-30   1.524446e-30   1.061516e+00
 1.062225e-30   1.674842e-30   6.342241e-01
 2.048720e-30   1.536068e-30   1.333743e+00
 1.302236e-30   1.521839e-30   8.556989e-01
 1.658252e-30   1.304194e-30   1.271476e+00
 2.583648e-30   1.803628e-30   1.432473e+00
 1.721133e-30   1.584564e-30   1.086187e+00
 1.661550e-30   1.732714e-30   9.589292e-01
 1.607236e-30   1.779908e-30   9.029884e-01
 1.457054e-30   1.480064e-30   9.844537e-01
 1.885202e-30   1.856436e-30   1.015495e+00
 1.903278e-30   2.027790e-30   9.385972e-01
 1.577247e-30   1.654533e-30   9.532886e-01
 1.861528e-30   1.554609e-30   1.197425e+00
 2.307503e-30   1.566384e-30   1.473140e+00
 3.669376e-31   1.327285e-30   2.764572e-01
 2.555310e-30   1.630025e-30   1.567651e+00
 2.677816e-30   1.766600e-30   1.515802e+00
 2.361376e-30   1.810847e-30   1.304017e+00
 1.667525e-30   1.546165e-30   1.078491e+00
 1.702188e-30   1.610897e-30   1.056671e+00
 2.633450e-30   1.849893e-30   1.423569e+00
 2.078654e-30   2.391806e-30   8.690729e-01
 1.692841e-30   1.648143e-30   1.027120e+00
 1.795420e-30   1.775692e-30   1.011110e+00
 3.354229e-30   2.034502e-30   1.648674e+00
 2.391221e-30   2.067075e-30   1.156814e+00
 2.163910e-30   2.082561e-30   1.039062e+00
 2.195522e-30   2.048782e-30   1.071623e+00
 1.771726e-30   1.780946e-30   9.948234e-01
 1.575485e-30   1.667135e-30   9.450256e-01
 1.529021e-30   1.481709e-30   1.031930e+00
 1.637240e-30   1.585663e-30   1.032527e+00
 1.828832e-30   2.072560e-30   8.824025e-01
 2.673497e-30   1.584214e-30   1.687585e+00
 1.476167e-30   1.497830e-30   9.855371e-01
 1.742567e-30   1.967636e-30   8.856144e-01
 1.779971e-30   1.968798e-30   9.040902e-01
 1.713738e-30   1.585333e-30   1.080995e+00
 1.721976e-30   1.614667e-30   1.066459e+00
 1.577052e-30   1.516823e-30   1.039707e+00
 1.852175e-30   1.573361e-30   1.177209e+00
 2.918758e-30   1.720417e-30   1.696541e+00
 1.968962e-30   1.466892e-30   1.342268e+00
 2.664278e-30   1.728920e-30   1.541007e+00
 1.642638e-30   1.885461e-30   8.712130e-01
 1.240445e-30   1.586504e-30   7.818733e-01
 1.769031e-30   1.732084e-30   1.021331e+00
 1.939440e-30   1.859488e-30   1.042996e+00
 2.042692e-30   2.044370e-30   9.991794e-01
 2.575338e-30   1.866444e-30   1.379810e+00
 1.901339e-30   1.553876e-30   1.223610e+00
 2.255346e-30   1.662187e-30   1.356854e+00
 1.442168e-30   1.691240e-30   8.527285e-01
 1.491356e-30   1.457772e-30   1.023038e+00
 1.286740e-30   1.340933e-30   9.595854e-01
 2.554460e-30   2.161087e-30   1.182026e+00
 1.458572e-30   1.472647e-30   9.904428e-01
 1.168412e-30   1.980928e-30   5.898305e-01
 2.019694e-30   2.083783e-30   9.692439e-01
 1.632231e-30   1.602988e-30   1.018243e+00
 1.432855e-30   1.338951e-30   1.070132e+00
 1.387716e-30   1.674640e-30   8.286654e-01
 1.779413e-30   1.782611e-30   9.982060e-01
 1.174666e-30   1.408701e-30   8.338651e-01
 1.608982e-30   1.560326e-30   1.031183e+00
 1.825742e-30   2.062160e-30   8.853540e-01
 1.135939e-30   1.655979e-30   6.859618e-01
 1.748351e-30   1.669275e-30   1.047371e+00
 1.616639e-30   2.320721e-30   6.966108e-01
 1.592334e-30   1.628813e-30   9.776036e-01
 2.401146e-30   1.566413e-30   1.532894e+00
 2.561069e-30   1.530806e-30   1.673020e+00
 1.901412e-30   1.883731e-30   1.009386e+00
 2.073543e-30   1.724677e-30   1.202279e+00
 1.702792e-30   1.565241e-30   1.087878e+00
 2.624990e-30   1.635486e-30   1.605022e+00
 1.464798e-30   1.621722e-30   9.032361e-01
 1.610955e-30   1.809386e-30   8.903326e-01
 2.456056e-30   1.790997e-30   1.371335e+00
 1.805434e-30   1.433909e-30   1.259100e+00
 8.338211e-31   1.384496e-30   6.022559e-01
 1.612224e-30   1.754146e-30   9.190929e-01
 1.908276e-30   1.778759e-30   1.072814e+00
 1.973218e-30   2.016756e-30   9.784118e-01
 1.588926e-30   1.784151e-30   8.905780e-01
 1.390464e-30   1.780234e-30   7.810571e-01
 1.819707e-30   1.612799e-30   1.128291e+00
 1.780824e-30   1.566669e-30   1.136695e+00
 1.879259e-30   1.829855e-30   1.026999e+00
