 2.077369e-30   1.421782e-29   1.461102e-01
 6.254391e-30   1.343979e-29   4.653637e-01
 7.952198e-30   1.260867e-29   6.306930e-01
 3.574137e-30   9.641784e-30   3.706925e-01
 6.103490e-30   1.241011e-29   4.918158e-01
 6.752155e-30   1.447164e-29   4.665785e-01
 3.998397e-30   1.278262e-29   3.127994e-01
 1.888314e-30   1.411843e-29   1.337481e-01
 3.904366e-30   1.164446e-29   3.352983e-01
 3.894321e-30   9.943545e-30   3.916432e-01
 6.052615e-31   9.963290e-30   6.074916e-02
 3.510575e-30   1.444528e-29   2.430257e-01
 4.862607e-30   1.098353e-29   4.427181e-01
 3.941947e-30   1.387447e-29   2.841151e-01
 4.465359e-30   1.149818e-29   3.883537e-01
 6.897434e-30   1.711663e-29   4.029668e-01
 4.733273e-30   1.112285e-29   4.255449e-01
 5.684449e-30   1.473065e-29   3.858927e-01
 6.592187e-30   1.175439e-29   5.608279e-01
-1.326963e-31   1.756387e-29  -7.555069e-03
 3.565767e-30   1.298209e-29   2.746683e-01
 3.559911e-30   1.301673e-29   2.734873e-01
 5.322619e-30   1.009227e-29   5.273957e-01
 3.152543e-30   1.578869e-29   1.996709e-01
 2.595291e-30   1.179926e-29   2.199537e-01
 3.700864e-30   1.491925e-29   2.480596e-01
 5.918468e-30   1.068823e-29   5.537367e-01
 6.120423e-30   1.422145e-29   4.303655e-01
-5.751262e-31   1.317955e-29  -4.363777e-02
 4.502509e-30   1.264209e-29   3.561524e-01
 1.046064e-30   1.342184e-29   7.793746e-02
 5.754214e-30   1.268468e-29   4.536349e-01
 3.653715e-30   1.408458e-29   2.594123e-01
 5.403560e-30   1.156446e-29   4.672558e-01
 5.518632e-30   1.819960e-29   3.032282e-01
 5.838362e-30   8.498394e-30   6.869959e-01
 3.782831e-30   1.366622e-29   2.768016e-01
 2.563655e-30   1.145945e-29   2.237154e-01
 1.366262e-30   1.041561e-29   1.311744e-01
 3.528025e-30   1.727590e-29   2.042166e-01
 5.433544e-30   1.611284e-29   3.372183e-01
 3.093228e-30   1.498287e-29   2.064510e-01
